No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI,Predicted Valeur fonciere
1,5/6/24,Vente,305900.0,23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,152.0,,155.0,,199.0,,202.0,,,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,254189.06445254482
1,5/6/24,Vente,305900.0,23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,152.0,,155.0,,199.0,,202.0,,,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,254189.06445254482
1,5/6/24,Vente,305900.0,23.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,36,,175.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,254189.06445254482
1,30/05/2024,Vente,142000.0,63.0,,390,DE BELFORT,25000,BESANCON,25,56,,BO,156,,2.0,"66,25",6.0,,,,,,,,2,4.0,,0.0823232716227123,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,117995.27115654478
1,28/05/2024,Vente,82000.0,156.0,,1620,DE DOLE,25000,BESANCON,25,56,,EV,332,,10.0,,15.0,"67,07",16.0,,,,,,3,4.0,,0.310008902787872,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,68137.87275654479
1,28/05/2024,Vente,82000.0,156.0,,1620,DE DOLE,25000,BESANCON,25,56,,EV,332,,51.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68137.87275654479
2,31/05/2024,Vente,50000.0,,,620,CAPITAINE ARRACHART,25000,BESANCON,25,56,,CT,631,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.8530259304052137,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41547.1653776094
2,31/05/2024,Vente,50000.0,,,620,CAPITAINE ARRACHART,25000,BESANCON,25,56,,CT,633,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.8173885365262151,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41547.1653776094
1,25/06/2024,Vente,4000.0,,,1620,DE DOLE,25000,BESANCON,25,56,,DW,17,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,,-0.7544990179162175,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3323.2548365447956
1,3/6/24,Vente,270000.0,13.0,,4590,DE LA ROTONDE,25000,BESANCON,25,56,,BO,515,,9.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,224357.7210765448
1,3/6/24,Vente,270000.0,13.0,,4590,DE LA ROTONDE,25000,BESANCON,25,56,,BO,515,,22.0,"81,03",,,,,,,,,1,2.0,,0.1329200785483033,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,224357.35440981347
1,3/6/24,Vente,270000.0,13.0,,4590,DE LA ROTONDE,25000,BESANCON,25,56,,BO,515,,28.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,224357.7210765448
1,3/6/24,Vente,194450.0,18.0,,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,15.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,161578.9469245448
1,3/6/24,Vente,194450.0,18.0,,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,23.0,"68,93",,,,,,,,,1,2.0,,0.0859373292602545,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,161578.6719244963
1,21/06/2024,Vente,114800.0,,,410,DE LA BERGERE,25000,BESANCON,25,56,,DY,187,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.3142723876462352,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95393.1556496094
2,21/06/2024,Vente,22650.0,16.0,,410,DE LA BERGERE,25000,BESANCON,25,56,,DY,299,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.4725443428147289,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,18820.501273609396
1,30/05/2024,Vente,112260.0,20.0,,2120,FRANCAIS,25000,BESANCON,25,56,,BH,25,,2029.0,"53,23",2030.0,,2031.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,93282.62068294479
1,30/05/2024,Vente,112260.0,20.0,,2120,FRANCAIS,25000,BESANCON,25,56,,BH,25,,2228.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,93282.62068294479
1,30/05/2024,Vente,112260.0,20.0,,2120,FRANCAIS,25000,BESANCON,25,56,,BH,25,,2029.0,"53,23",2030.0,,2031.0,,,,,,3,2.0,,0.0317264646971213,1.2246786043706397,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,93282.34568289631
1,30/05/2024,Vente,112260.0,20.0,,2120,FRANCAIS,25000,BESANCON,25,56,,BH,25,,2029.0,"53,23",2030.0,,2031.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,93282.62068294479
1,31/05/2024,Vente,21700.0,20.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,178,,68.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,18031.187364544792
1,30/05/2024,Vente,131000.0,3.0,,3540,DE MONTRAPON,25000,BESANCON,25,56,,HX,43,,21.0,"72,15",6.0,,,,,,,,2,2.0,,0.1003935598104234,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,108854.4731164963
1,30/05/2024,Vente,131000.0,3.0,,3540,DE MONTRAPON,25000,BESANCON,25,56,,HX,43,,15.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,108854.74811654478
1,30/05/2024,Vente,131000.0,3.0,,3540,DE MONTRAPON,25000,BESANCON,25,56,,HX,43,,21.0,"72,15",6.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,108854.74811654478
1,28/05/2024,Vente,50000.0,3.0,,505,DE BOURGOGNE,25000,BESANCON,25,56,,EO,25,,107.0,"83,85",39.0,,,,,,,,2,2.0,,0.1473763090984722,1.8480074848435637,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41546.89360981348
1,28/05/2024,Vente,50000.0,3.0,,505,DE BOURGOGNE,25000,BESANCON,25,56,,EO,25,,107.0,"83,85",39.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,41547.2602765448
1,26/06/2024,Vente,77480.0,3.0,,2260,GARIBALDI,25000,BESANCON,25,56,,BH,133,,19.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,64381.948743744804
1,26/06/2024,Vente,77480.0,3.0,,2260,GARIBALDI,25000,BESANCON,25,56,,BH,133,,48.0,,55.0,"26,49",,,,,,,2,2.0,,-0.0658530915165185,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,64381.85707706197
1,26/06/2024,Vente,77480.0,3.0,,2260,GARIBALDI,25000,BESANCON,25,56,,BH,133,,48.0,,55.0,"26,49",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,64381.948743744804
1,3/6/24,Vente,86500.0,11.0,,85,ALFRED DE VIGNY,25000,BESANCON,25,56,,EN,513,,145.0,,243.0,,244.0,,32.0,,,,4,4.0,,0.0642529834350012,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,71877.17763654479
1,20/06/2024,Vente,134000.0,7.0,,2600,GUSTAVE COURBET,25000,BESANCON,25,56,,AE,14,,12.0,,34.0,,35.0,"70,99",53.0,,,,4,2.0,,0.1076216750855078,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,111347.25136981349
1,20/06/2024,Vente,134000.0,7.0,,2600,GUSTAVE COURBET,25000,BESANCON,25,56,,AE,14,,12.0,,34.0,,35.0,"70,99",53.0,,,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,111347.6180365448
1,24/06/2024,Vente,370000.0,12.0,,4820,DE TALLENAY,25000,BESANCON,25,56,,PY,263,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-0.6360570912007223,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,307453.29017760936
1,24/06/2024,Vente,370000.0,,,B084,CHEZ PEQUIGNOT,25000,BESANCON,25,56,,PY,309,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-1.0259721065827068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,307453.29017760936
1,24/06/2024,Vente,370000.0,,,B084,CHEZ PEQUIGNOT,25000,BESANCON,25,56,,PY,402,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-1.0217794720087068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,307453.29017760936
1,24/06/2024,Vente,370000.0,,,B084,CHEZ PEQUIGNOT,25000,BESANCON,25,56,,PY,404,,,,,,,,,,,,0,,,0.0006235630426947,6.430628896747498e-17,,-1.014442361504207,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,307453.29017760936
1,24/06/2024,Vente,370000.0,12.0,A,4820,DE TALLENAY,25000,BESANCON,25,56,,PY,428,,,,,,,,,,,,0,1.0,,0.3822900555387163,3.094665245789412,,0.3806567929942369,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,307452.8350764478
1,31/05/2024,Vente,49400.0,24.0,B,2210,DU FUNICULAIRE,25000,BESANCON,25,56,,CT,378,,12.0,,14.0,,,,,,,,2,2.0,,-0.0875374373417718,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41048.594625861966
1,31/05/2024,Vente,49400.0,24.0,B,2210,DU FUNICULAIRE,25000,BESANCON,25,56,,CT,378,,12.0,,14.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,41048.6862925448
1,21/06/2024,Vente,73000.0,20.0,,670,CARNOT,25000,BESANCON,25,56,,CV,163,,100.0,,110.0,,115.0,,117.0,,,,4,4.0,,0.0497967528848323,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,60659.2629965448
1,14/06/2024,Vente,66000.0,12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,158.0,,159.0,,160.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,54842.5665165448
1,14/06/2024,Vente,66000.0,12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,299.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,54842.5665165448
1,14/06/2024,Vente,66000.0,12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,158.0,,159.0,,160.0,,,,,,3,2.0,,-0.0622390338789763,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54842.47484986197
1,14/06/2024,Vente,66000.0,12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,158.0,,159.0,,160.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,54842.5665165448
1,24/06/2024,Vente,26000.0,28.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AH,96,,79.0,,,,,,,,,,1,4.0,,-0.1272920713547362,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,21604.300916544795
1,24/06/2024,Vente,26000.0,28.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AH,96,,78.0,,,,,,,,,,1,4.0,,-0.1272920713547362,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,21604.300916544795
1,6/6/24,Vente,80000.0,46.0,,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,166,,259.0,,272.0,,,,,,,,2,2.0,,0.0714810987100856,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66475.6844764963
1,6/6/24,Vente,80000.0,46.0,,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,166,,259.0,,272.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,66475.95947654478
1,21/06/2024,Vente en l'état futur d'achèvement,181000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,53.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,150402.4852176094
1,21/06/2024,Vente en l'état futur d'achèvement,181000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,42.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,150402.4852176094
1,21/06/2024,Vente en l'état futur d'achèvement,181000.0,9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,19.0,,,,,,,,,,1,,,0.0006235630426947,6.430628896747498e-17,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,150402.4852176094
1,21/06/2024,Vente,240000.0,15.0,,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,248,,62.0,"86,81",85.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,199429.0218765448
1,21/06/2024,Vente,240000.0,15.0,,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,248,,111.0,,62.0,"86,81",85.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,199429.0218765448
1,21/06/2024,Vente,240000.0,15.0,,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,248,,62.0,"86,81",85.0,,,,,,,,2,2.0,,0.1546044243735566,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,199428.7468764963
1,20/06/2024,Vente,111000.0,24.0,,1620,DE DOLE,25000,BESANCON,25,56,,HZ,140,,71.0,"69,60",,,,,,,,,1,4.0,,0.0570248681599168,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,92235.61531654479
1,20/06/2024,Vente,208000.0,7.0,,3040,LARMET,25000,BESANCON,25,56,,HW,535,,28.0,,46.0,"63,64",,,,,,,2,2.0,,0.0678670410725434,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,172838.317729862
1,20/06/2024,Vente,208000.0,7.0,,3040,LARMET,25000,BESANCON,25,56,,HW,535,,13.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,172838.40939654483
1,20/06/2024,Vente,208000.0,7.0,,3040,LARMET,25000,BESANCON,25,56,,HW,535,,28.0,,46.0,"63,64",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,172838.40939654483
1,20/06/2024,Vente,14000.0,29.0,C,3500,DES MONTBOUCONS,25000,BESANCON,25,56,,NT,241,,5.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,11632.821236544798
1,21/06/2024,Vente,305000.0,16.0,B,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,275,,112.0,"104,87",17.0,,,,,,,,2,2.0,,0.2196574618493166,2.4713363653164877,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,253440.74514313065
1,21/06/2024,Vente,305000.0,16.0,B,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,275,,112.0,"104,87",17.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,253441.20347654482
1,24/06/2024,Vente,135700.0,1.0,,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,908.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,112760.2443245448
1,24/06/2024,Vente,135700.0,1.0,,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,193.0,"78,90",238.0,,,,,,,,2,2.0,,0.14376225146093,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,112759.87765781349
1,24/06/2024,Vente,135700.0,1.0,,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,708.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,112760.2443245448
1,24/06/2024,Vente,135700.0,1.0,,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,193.0,"78,90",238.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,112760.2443245448
1,24/06/2024,Vente,114680.0,2.0,,3470,MONCEY,25000,BESANCON,25,56,,AC,114,,10.0,,23.0,"50,26",,,,,,,2,2.0,,0.010042118871868,0.6013497238977152,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,95293.35241837913
1,21/06/2024,Vente,83000.0,12.0,,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,301.0,"65,45",317.0,,333.0,,,,,,3,2.0,,0.1220779056356767,1.2246786043706397,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68968.5543964963
1,21/06/2024,Vente,83000.0,12.0,,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,301.0,"65,45",317.0,,333.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,68968.82939654478
1,10/6/24,Vente,143400.0,20.0,,3460,MIDOL,25000,BESANCON,25,56,,HW,224,,54.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,119158.61045254479
1,10/6/24,Vente,143400.0,18.0,,3460,MIDOL,25000,BESANCON,25,56,,HW,224,,25.0,"92,25",35.0,,,,,,,,2,2.0,,0.1582184820110989,1.8480074848435637,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,119158.24378581348
1,10/6/24,Vente,143400.0,18.0,,3460,MIDOL,25000,BESANCON,25,56,,HW,224,,25.0,"92,25",35.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,119158.61045254479
1,10/6/24,Vente,143400.0,18.0,,3460,MIDOL,25000,BESANCON,25,56,,HW,224,,25.0,"92,25",35.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,119158.61045254479
1,24/06/2024,Vente,55600.0,10.0,,4550,RONCHAUX,25000,BESANCON,25,56,,AN,22,,14.0,"22,81",34.0,,,,,,,,2,2.0,,-0.0694671491540607,-0.0219791565752088,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,46200.52579386197
1,24/06/2024,Vente,55600.0,10.0,,4550,RONCHAUX,25000,BESANCON,25,56,,AN,22,,14.0,"22,81",34.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,46200.6174605448
1,24/06/2024,Vente,55600.0,10.0,,4550,RONCHAUX,25000,BESANCON,25,56,,AN,22,,14.0,"22,81",34.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,46200.6174605448
1,10/6/24,Vente,17500.0,11.0,T,4360,DE LA RAYE,25000,BESANCON,25,56,,AK,141,,330.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,14541.169476544797
1,7/6/24,Vente,110000.0,50.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,53.0,,95.0,"40,28",,,,,,,2,2.0,,-0.0116422269533852,0.6013497238977152,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,91404.47534317913
1,7/6/24,Vente,110000.0,50.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,9.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,91404.65867654479
1,7/6/24,Vente,110000.0,50.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,201,,53.0,,95.0,"40,28",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,91404.65867654479
1,10/6/24,Vente,500000.0,,,446,BLAISE PASCAL,25000,BESANCON,25,56,,EK,200,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.2461420758187379,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,415477.7482765448
