No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
1,10/1/24,Vente,"258500,00",1.0,,4940,TREMOLIERES,25000,BESANCON,25,56,,BS,202,,,,,,,,,,,,0,1.0,,0.16544659728618333,1.2246786043706395,,-0.17486728806074084,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,12/1/24,Vente,"220240,00",46.0,,1130,DU CHASNOT,25000,BESANCON,25,56,,BO,55,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.5605896688687254,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,12/1/24,Vente,"220240,00",46.0,,1130,DU CHASNOT,25000,BESANCON,25,56,,BO,55,,,,,,,,,,,,0,3.0,,-0.1598185900926162,-0.645308037048133,,-0.5605896688687254,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,12/1/24,Vente,"220240,00",46.0,,1130,DU CHASNOT,25000,BESANCON,25,56,,BO,55,,,,,,,,,,,,0,1.0,,0.2015871736616055,2.4713363653164877,,-0.5605896688687254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,12/1/24,Vente,"116000,00",3.0,,3205,LUCIEN FEBVRE,25000,BESANCON,25,56,,HW,189,,17.0,"78,98",8.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,12/1/24,Vente,"116000,00",3.0,,3205,LUCIEN FEBVRE,25000,BESANCON,25,56,,HW,189,,17.0,"78,98",8.0,,,,,,,,2,2.0,,0.12569196327321894,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"69240,00",21.0,,1861,ERNEST RENAN,25000,BESANCON,25,56,,AM,35,,21.0,"35,66",27.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"69240,00",21.0,,1861,ERNEST RENAN,25000,BESANCON,25,56,,AM,35,,21.0,"35,66",27.0,,,,,,,,2,2.0,,-0.08753743734177186,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"69240,00",21.0,,1861,ERNEST RENAN,25000,BESANCON,25,56,,AM,35,,25.0,,,,,,,,,,1,2.0,,-0.14897641717998955,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11/1/24,Echange,"7000,00",74.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,36,,19.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2,11/1/24,Echange,"7000,00",74.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AB,36,,16.0,,,,,,,,,,1,4.0,,0.7689942227557336,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"166400,00",16.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,176,,36.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"166400,00",16.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,176,,17.0,"66,58",,,,,,,,,1,2.0,,0.07509515634762791,1.2246786043706395,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"166400,00",16.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,176,,17.0,"66,58",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"166400,00",16.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,176,,17.0,"66,58",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,9/1/24,Vente,"8000,00",36.0,,5160,DE VESOUL,25000,BESANCON,25,56,,BI,269,,22.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,8/1/24,Vente,"90400,00",16.0,A,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,275,,85.0,"31,05",9.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,8/1/24,Vente,"90400,00",16.0,A,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,275,,85.0,"31,05",9.0,,,,,,,,2,2.0,,0.33530730625066757,2.4713363653164877,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,8/1/24,Vente,"90400,00",16.0,A,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,275,,85.0,"31,05",9.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"78000,00",11.0,,4870,THIEBAUD,25000,BESANCON,25,56,,BK,104,,17.0,,70.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"78000,00",11.0,,4870,THIEBAUD,25000,BESANCON,25,56,,BK,104,,17.0,,70.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"78000,00",11.0,,4870,THIEBAUD,25000,BESANCON,25,56,,BK,104,,17.0,,70.0,,,,,,,,2,2.0,,-0.015256284590927515,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,2/1/24,Vente,"85000,00",4.0,,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,279,,7.0,"53,78",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,2/1/24,Vente,"85000,00",4.0,,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,279,,7.0,"53,78",,,,,,,,,1,2.0,,0.04256863760974796,0.6013497238977152,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,2/1/24,Vente,"85000,00",4.0,,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,279,,7.0,"53,78",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"85000,00",17.0,,420,BERSOT,25000,BESANCON,25,56,,AC,191,,24.0,"26,92",,,,,,,,,1,2.0,,-0.06585309151651855,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11/1/24,Vente,"96030,00",21.0,,2849,JEAN SIMON BERTHELEMY,25000,BESANCON,25,56,,NV,172,,204.0,,,,,,,,,,1,2.0,,-0.06946714915406077,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11/1/24,Vente,"96030,00",25.0,,2849,JEAN SIMON BERTHELEMY,25000,BESANCON,25,56,,NV,172,,329.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"130700,00",4.0,,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,40.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,4/1/24,Vente,"130700,00",4.0,,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,7.0,"44,71",,,,,,,,,1,2.0,,0.00281400359678357,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5/1/24,Vente,"103000,00",50.0,2,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40.0,"61,25",41.0,,42.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/1/24,Vente,"103000,00",50.0,2,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40.0,"61,25",41.0,,42.0,,,,,,3,2.0,,0.05702486815991683,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5/1/24,Vente,"103000,00",50.0,2,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40.0,"61,25",41.0,,42.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/1/24,Vente,"164000,00",120.0,,2440,GRANDE RUE,25000,BESANCON,25,56,,AN,15,,23.0,"57,50",,,,,,,,,1,2.0,,0.06063892579745904,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,78.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,22.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9.0,,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,76.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,11/1/24,Vente,"250630,00",8.0,,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,100,,,,,,,,,,,,0,2.0,,0.19074500074897885,2.4713363653164877,,-0.37401743032573287,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,11/1/24,Vente,"250630,00",8.0,,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,100,,,,,,,,,,,,0,2.0,,-0.0008000540407586473,0.6013497238977152,,-0.37401743032573287,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,23/01/2024,Vente,"55000,00",6.0,,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,35.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"55000,00",6.0,,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,36.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"55000,00",6.0,,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,34.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"55000,00",6.0,,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,33.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"55000,00",6.0,,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,33.0,,34.0,,35.0,,36.0,,,,4,4.0,,0.2377277500370277,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,19/01/2024,Vente,"96850,00",8.0,,4510,ROBERT DEMANGEL,25000,BESANCON,25,56,,HX,330,,196.0,,,,,,,,,,1,2.0,,-0.02248439986601195,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19/01/2024,Vente,"96850,00",10.0,,4510,ROBERT DEMANGEL,25000,BESANCON,25,56,,HX,330,,19.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,8/1/24,Vente,"58300,00",4.0,,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,213.0,"25,77",,,,,,,,,1,2.0,,-0.06946714915406077,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,8/1/24,Vente,"58300,00",4.0,,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,127.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"473000,00",5.0,,1760,ELISEE CUSENIER,25000,BESANCON,25,56,,AE,126,,54.0,"164,35",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"473000,00",5.0,,1760,ELISEE CUSENIER,25000,BESANCON,25,56,,AE,126,,54.0,"164,35",,,,,,,,,1,2.0,,0.4473430930144763,2.4713363653164877,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"473000,00",25.0,,2240,GAMBETTA,25000,BESANCON,25,56,,AE,126,,19.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,,0.007512315908251858,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,,-0.5239041163462268,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,,0.007512315908251858,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,POTAG,0.5242545271537311,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,POTAG,0.5242545271537311,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,12/1/24,Vente,"190000,00",3.0,,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4.0,,-0.1598185900926162,-0.645308037048133,,-0.5239041163462268,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,23/01/2024,Vente,"107000,00",4.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,332.0,,380.0,"72,11",,,,,,,2,2.0,,0.10039355981042343,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"107000,00",2.0,T,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,744.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/01/2024,Vente,"107000,00",4.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,332.0,,380.0,"72,11",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"35000,00",3.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,172,,212.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"35000,00",3.0,,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,172,,213.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,9/1/24,Vente,"72000,00",40.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2.0,,3.0,,4.0,,5.0,,6.0,"45,85",7,2.0,,-0.00802816931584308,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,9/1/24,Vente,"72000,00",40.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2.0,,3.0,,4.0,,5.0,,6.0,"45,85",7,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,9/1/24,Vente,"72000,00",40.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2.0,,3.0,,4.0,,5.0,,6.0,"45,85",7,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,9/1/24,Vente,"72000,00",40.0,B,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2.0,,3.0,,4.0,,5.0,,6.0,"45,85",7,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/01/2024,Vente,"110000,00",28.0,B,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,43.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/01/2024,Vente,"110000,00",28.0,B,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,42.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/01/2024,Vente,"110000,00",28.0,B,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,29.0,"73,93",3.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/01/2024,Vente,"110000,00",28.0,B,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,29.0,"73,93",3.0,,,,,,,,2,2.0,,0.10400761744796565,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/01/2024,Vente,"255000,00",7.0,,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,24.0,"125,82",,,,,,,,,1,2.0,,0.27025426877490766,3.094665245789412,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/01/2024,Vente,"255000,00",7.0,,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,11.0,,25.0,"23,17",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/01/2024,Vente,"255000,00",7.0,,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,24.0,"125,82",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/01/2024,Vente,"255000,00",7.0,,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,80.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/01/2024,Vente,"255000,00",7.0,,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,11.0,,25.0,"23,17",,,,,,,2,2.0,,-0.08392337970422964,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,18/01/2024,Vente,"77000,00",26.0,,5230,VIEILLES PERRIERES,25000,BESANCON,25,56,,IK,390,,100.0,"11,00",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,18/01/2024,Vente,"77000,00",26.0,,5230,VIEILLES PERRIERES,25000,BESANCON,25,56,,IK,390,,5.0,"33,41",,,,,,,,,1,2.0,,-0.03694063041618082,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/01/2024,Vente,"138900,00",7.0,,3200,LUC BRETON,25000,BESANCON,25,56,,AD,117,,5.0,"63,80",,,,,,,,,1,2.0,,0.013656176509410221,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,12/1/24,Vente,"60150,00",19.0,,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,366,,216.0,,221.0,,,,,,,,2,2.0,,0.006428061234325787,0.6013497238977152,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,12/1/24,Vente,"60150,00",19.0,,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,366,,308.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"215000,00",21.0,,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,13.0,,4.0,"93,31",,,,,,,2,2.0,,0.19435905838652107,2.4713363653164877,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"215000,00",21.0,,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,13.0,,4.0,"93,31",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,10/1/24,Vente,"215000,00",21.0,,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,223.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
