No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,2/1/24,Vente,"85000,00",4,,AV,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,279,,7,"53,78",,,,,,,,,1,3,Dépendance,,0,0,,,
1,4/1/24,Vente,"85000,00",17,,RUE,420,BERSOT,25000,BESANCON,25,56,,AC,191,,24,"26,92",,,,,,,,,1,2,Appartement,,26,2,,,
1,11/1/24,Vente,"96030,00",21,,RUE,2849,JEAN SIMON BERTHELEMY,25000,BESANCON,25,56,,NV,172,,204,,,,,,,,,,1,2,Appartement,,25,2,,,
1,11/1/24,Vente,"96030,00",25,,RUE,2849,JEAN SIMON BERTHELEMY,25000,BESANCON,25,56,,NV,172,,329,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,4/1/24,Vente,"130700,00",4,,RUE,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,40,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,4/1/24,Vente,"130700,00",4,,RUE,3183,LOUISE BLAZER,25000,BESANCON,25,56,,NO,190,,7,"44,71",,,,,,,,,1,2,Appartement,,45,2,,,
1,5/1/24,Vente,"103000,00",50,2,RUE,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40,"61,25",41,,42,,,,,,3,3,Dépendance,,0,0,,,
1,5/1/24,Vente,"103000,00",50,2,RUE,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40,"61,25",41,,42,,,,,,3,2,Appartement,,60,4,,,
1,5/1/24,Vente,"103000,00",50,2,RUE,1620,DE DOLE,25000,BESANCON,25,56,,HZ,218,,40,"61,25",41,,42,,,,,,3,3,Dépendance,,0,0,,,
1,5/1/24,Vente,"164000,00",120,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AN,15,,23,"57,50",,,,,,,,,1,2,Appartement,,61,2,,,
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9,,RUE,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,78,,,,,,,,,,1,,,,,,,,
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9,,RUE,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,22,,,,,,,,,,1,,,,,,,,
1,17/01/2024,Vente en l'état futur d'achèvement,"235000,00",9,,RUE,3752,OUSMANE SOW,25000,BESANCON,25,56,,HY,421,,76,,,,,,,,,,1,,,,,,,,
1,11/1/24,Vente,"250630,00",8,,CHE,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,100,,,,,,,,,,,,0,2,Appartement,,97,5,S,,643
1,11/1/24,Vente,"250630,00",8,,CHE,1346,DE LA COMBE MACON,25000,BESANCON,25,56,,PT,100,,,,,,,,,,,,0,2,Appartement,,44,2,S,,643
1,23/01/2024,Vente,"55000,00",6,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,35,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"55000,00",6,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"55000,00",6,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,34,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"55000,00",6,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,33,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"55000,00",6,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,25,,33,,34,,35,,36,,,,4,4,Local industriel. commercial ou assimilé,,110,0,,,
1,19/01/2024,Vente,"96850,00",8,,RUE,4510,ROBERT DEMANGEL,25000,BESANCON,25,56,,HX,330,,196,,,,,,,,,,1,2,Appartement,,38,1,,,
1,19/01/2024,Vente,"96850,00",10,,RUE,4510,ROBERT DEMANGEL,25000,BESANCON,25,56,,HX,330,,19,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,8/1/24,Vente,"58300,00",4,,RUE,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,213,"25,77",,,,,,,,,1,2,Appartement,,25,1,,,
1,8/1/24,Vente,"58300,00",4,,RUE,4038,PIERRE RUBENS,25000,BESANCON,25,56,,EK,84,,127,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"473000,00",5,,AV,1760,ELISEE CUSENIER,25000,BESANCON,25,56,,AE,126,,54,"164,35",,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"473000,00",5,,AV,1760,ELISEE CUSENIER,25000,BESANCON,25,56,,AE,126,,54,"164,35",,,,,,,,,1,2,Appartement,,168,5,,,
1,10/1/24,Vente,"473000,00",25,,RUE,2240,GAMBETTA,25000,BESANCON,25,56,,AE,126,,19,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,AG,,1007
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,S,,500
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,AG,,1007
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,J,POTAG,1500
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,J,POTAG,1500
1,12/1/24,Vente,"190000,00",3,,RUE,4130,DU PONT,25000,BESANCON,25,56,,DR,531,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,0,S,,500
1,23/01/2024,Vente,"107000,00",4,,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,332,,380,"72,11",,,,,,,2,2,Appartement,,72,4,,,
1,23/01/2024,Vente,"107000,00",2,T,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,744,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"107000,00",4,,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,332,,380,"72,11",,,,,,,2,3,Dépendance,,0,0,,,
1,17/01/2024,Vente,"35000,00",3,,RUE,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,172,,212,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,17/01/2024,Vente,"35000,00",3,,RUE,4430,DE LA REPUBLIQUE,25000,BESANCON,25,56,,AD,172,,213,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,9/1/24,Vente,"72000,00",40,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2,,3,,4,,5,,6,"45,85",7,2,Appartement,,42,2,,,
1,9/1/24,Vente,"72000,00",40,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2,,3,,4,,5,,6,"45,85",7,3,Dépendance,,0,0,,,
1,9/1/24,Vente,"72000,00",40,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2,,3,,4,,5,,6,"45,85",7,3,Dépendance,,0,0,,,
1,9/1/24,Vente,"72000,00",40,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,64,,2,,3,,4,,5,,6,"45,85",7,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"110000,00",28,B,RUE,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,43,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"110000,00",28,B,RUE,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,42,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"110000,00",28,B,RUE,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,29,"73,93",3,,,,,,,,2,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"110000,00",28,B,RUE,4960,DE TREY,25000,BESANCON,25,56,,BN,189,,29,"73,93",3,,,,,,,,2,2,Appartement,,73,4,,,
1,26/01/2024,Vente,"255000,00",7,,RUE,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,24,"125,82",,,,,,,,,1,2,Appartement,,119,6,,,
1,26/01/2024,Vente,"255000,00",7,,RUE,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,11,,25,"23,17",,,,,,,2,3,Dépendance,,0,0,,,
1,26/01/2024,Vente,"255000,00",7,,RUE,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,24,"125,82",,,,,,,,,1,3,Dépendance,,0,0,,,
1,26/01/2024,Vente,"255000,00",7,,RUE,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,80,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,26/01/2024,Vente,"255000,00",7,,RUE,2810,JEAN JACQUES ROUSSEAU,25000,BESANCON,25,56,,AB,85,,11,,25,"23,17",,,,,,,2,2,Appartement,,21,1,,,
1,18/01/2024,Vente,"77000,00",26,,RUE,5230,VIEILLES PERRIERES,25000,BESANCON,25,56,,IK,390,,100,"11,00",,,,,,,,,1,3,Dépendance,,0,0,,,
1,18/01/2024,Vente,"77000,00",26,,RUE,5230,VIEILLES PERRIERES,25000,BESANCON,25,56,,IK,390,,5,"33,41",,,,,,,,,1,2,Appartement,,34,1,,,
1,17/01/2024,Vente,"138900,00",7,,RUE,3200,LUC BRETON,25000,BESANCON,25,56,,AD,117,,5,"63,80",,,,,,,,,1,2,Appartement,,48,2,,,
1,12/1/24,Vente,"60150,00",19,,CHE,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,366,,216,,221,,,,,,,,2,2,Appartement,,46,2,,,
1,12/1/24,Vente,"60150,00",19,,CHE,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,366,,308,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"215000,00",21,,RUE,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,13,,4,"93,31",,,,,,,2,2,Appartement,,98,5,,,
1,10/1/24,Vente,"215000,00",21,,RUE,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,13,,4,"93,31",,,,,,,2,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"215000,00",21,,RUE,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,223,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"215000,00",21,,RUE,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,319,,329,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,9/1/24,Vente en l'état futur d'achèvement,"233000,00",19,,RUE,4305,DES 4 VENTS,25000,BESANCON,25,56,,BM,120,,3,,,,,,,,,,1,,,,,,,,
1,9/1/24,Vente en l'état futur d'achèvement,"233000,00",19,,RUE,4305,DES 4 VENTS,25000,BESANCON,25,56,,BM,120,,12,,,,,,,,,,1,,,,,,,,
1,9/1/24,Vente en l'état futur d'achèvement,"233000,00",19,,RUE,4305,DES 4 VENTS,25000,BESANCON,25,56,,BM,120,,20,,,,,,,,,,1,,,,,,,,
1,9/1/24,Vente,,9,,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,265,,,,,,,,,,,,0,,,,,,J,POTAG,24
1,9/1/24,Vente,,9,B,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,269,,,,,,,,,,,,0,,,,,,J,POTAG,5
1,9/1/24,Vente,,8,,RUE,1510,DU CROTOT,25000,BESANCON,25,56,,CX,271,,,,,,,,,,,,0,,,,,,L,,630
1,9/1/24,Vente,,8,,RUE,1510,DU CROTOT,25000,BESANCON,25,56,,CX,275,,,,,,,,,,,,0,,,,,,L,,8
1,11/1/24,Vente,"5000,00",42,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BI,62,,43,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,10,0,,,
1,9/1/24,Vente,"14000,00",9,B,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,267,,,,,,,,,,,,0,,,,,,J,POTAG,380
1,9/1/24,Vente,"14000,00",8,,RUE,1510,DU CROTOT,25000,BESANCON,25,56,,CX,270,,,,,,,,,,,,0,,,,,,L,,151
1,9/1/24,Vente,"14000,00",8,,RUE,1510,DU CROTOT,25000,BESANCON,25,56,,CX,272,,,,,,,,,,,,0,,,,,,L,,201
1,9/1/24,Vente,"14000,00",8,,RUE,1510,DU CROTOT,25000,BESANCON,25,56,,CX,273,,,,,,,,,,,,0,,,,,,L,,83
1,9/1/24,Vente,"180000,00",9,,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,262,,,,,,,,,,,,0,,,,,,J,POTAG,222
1,9/1/24,Vente,"180000,00",9,,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,263,,,,,,,,,,,,0,,,,,,J,POTAG,668
1,9/1/24,Vente,"180000,00",9,,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,264,,,,,,,,,,,,0,,,,,,J,POTAG,104
1,9/1/24,Vente,"180000,00",9,B,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,266,,,,,,,,,,,,0,,,,,,J,POTAG,246
1,9/1/24,Vente,"180000,00",9,B,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,268,,,,,,,,,,,,0,,,,,,J,POTAG,104
2,9/1/24,Vente,"15000,00",11,,CHE,2070,DU FORT DE BREGILLE,25000,BESANCON,25,56,,CX,276,,,,,,,,,,,,0,,,,,,S,,18
1,9/1/24,Vente,"165000,00",3,B,RUE,130,D ALSACE,25000,BESANCON,25,56,,AH,53,,10,"69,26",18,,3,,8,,,,4,3,Dépendance,,0,0,,,
1,9/1/24,Vente,"165000,00",3,B,RUE,130,D ALSACE,25000,BESANCON,25,56,,AH,53,,10,"69,26",18,,3,,8,,,,4,2,Appartement,,69,3,,,
1,9/1/24,Vente,"165000,00",3,B,RUE,130,D ALSACE,25000,BESANCON,25,56,,AH,53,,10,"69,26",18,,3,,8,,,,4,3,Dépendance,,0,0,,,
1,26/01/2024,Vente,"95000,00",2,,PL,4390,RENE CASSIN,25000,BESANCON,25,56,,EP,83,,105,"75,15",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,71,0,,,
1,25/01/2024,Vente,"62010,00",48,,AV,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,311,,52,"21,42",,,,,,,,,1,2,Appartement,,19,1,,,
1,25/01/2024,Vente,"62010,00",48,,AV,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,311,,50,,,,,,,,,,1,2,Appartement,,1,0,,,
1,25/01/2024,Vente,"62010,00",48,,AV,2330,GEORGES CLEMENCEAU,25000,BESANCON,25,56,,HY,311,,29,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,26/01/2024,Vente,"15000,00",1,B,AV,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,69,,539,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,25/01/2024,Vente,"90000,00",17,,RUE,420,BERSOT,25000,BESANCON,25,56,,AC,191,,28,,,,,,,,,,1,2,Appartement,,36,2,,,
1,18/01/2024,Vente,"103000,00",3,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,278,"61,11",,,,,,,,,1,2,Appartement,,61,3,,,
1,18/01/2024,Vente,"103000,00",1,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,27,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,18/01/2024,Vente,"103000,00",1,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,411,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"125650,00",13,,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AM,9,,191,"48,19",60,,,,,,,,2,2,Appartement,,48,2,,,
1,23/01/2024,Vente,"125650,00",13,,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AM,9,,191,"48,19",60,,,,,,,,2,3,Dépendance,,0,0,,,
1,23/01/2024,Vente,"125650,00",13,,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AM,9,,116,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,17/01/2024,Vente,"70000,00",17,,RUE,420,BERSOT,25000,BESANCON,25,56,,AC,191,,3,,,,,,,,,,1,2,Appartement,,23,2,,,
1,18/01/2024,Vente,"107000,00",1,,CHE,443,DES BICQUEY,25000,BESANCON,25,56,,CI,39,,23,,31,,,,,,,,2,2,Appartement,,54,2,,,
1,18/01/2024,Vente,"107000,00",1,,CHE,443,DES BICQUEY,25000,BESANCON,25,56,,CI,39,,23,,31,,,,,,,,2,3,Dépendance,,0,0,,,
1,24/01/2024,Vente,"12000,00",3,,RUE,4893,JEANNE ANTIDE THOURET,25000,BESANCON,25,56,,MZ,139,,2,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"120000,00",4,,QUAI,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,24,"41,81",,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"120000,00",4,,QUAI,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,24,"41,81",,,,,,,,,1,2,Appartement,,40,1,,,
1,30/01/2024,Vente,"120000,00",2,,QUAI,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,207,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"120000,00",4,,QUAI,2650,HENRI BUGNET,25000,BESANCON,25,56,,IK,387,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,25/01/2024,Vente,"113000,00",9,,RUE,3580,DE LA MOUILLERE,25000,BESANCON,25,56,,CW,168,,56,"67,10",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,74,0,,,
1,26/01/2024,Vente,"20000,00",29,,AV,670,CARNOT,25000,BESANCON,25,56,,CW,275,,166,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,31/01/2024,Vente,"215000,00",16,,PL,4460,DE LA REVOLUTION,25000,BESANCON,25,56,,AD,87,,56,"65,48",,,,,,,,,1,2,Appartement,,50,2,,,
1,31/01/2024,Vente,"215000,00",16,,PL,4460,DE LA REVOLUTION,25000,BESANCON,25,56,,AD,87,,153,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,31/01/2024,Vente,"215000,00",16,,PL,4460,DE LA REVOLUTION,25000,BESANCON,25,56,,AD,87,,101,,105,,,,,,,,2,2,Appartement,,62,2,,,
1,29/01/2024,Vente,"153000,00",14,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,274,,101,,103,"65,15",104,,,,,,3,3,Dépendance,,0,0,,,
1,29/01/2024,Vente,"153000,00",14,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,274,,101,,103,"65,15",104,,,,,,3,3,Dépendance,,0,0,,,
1,29/01/2024,Vente,"153000,00",14,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,274,,101,,103,"65,15",104,,,,,,3,2,Appartement,,50,2,,,
1,17/01/2024,Vente,"155000,00",5,,RUE,3150,DE LORRAINE,25000,BESANCON,25,56,,AH,50,,12,"74,37",44,,6,,,,,,3,4,Local industriel. commercial ou assimilé,,60,0,,,
1,17/01/2024,Vente,"155000,00",5,,RUE,3150,DE LORRAINE,25000,BESANCON,25,56,,AH,50,,45,,,,,,,,,,1,2,Appartement,,28,1,,,
1,17/01/2024,Vente,"155000,00",5,,RUE,3150,DE LORRAINE,25000,BESANCON,25,56,,AH,50,,43,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"16000,00",4,,RUE,290,DU BALCON,25000,BESANCON,25,56,,BH,130,,37,,39,,,,,,,,2,2,Appartement,,55,2,,,
1,30/01/2024,Vente,"16000,00",4,,RUE,290,DU BALCON,25000,BESANCON,25,56,,BH,130,,37,,39,,,,,,,,2,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"16000,00",4,,RUE,290,DU BALCON,25000,BESANCON,25,56,,BH,130,,4,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"85860,00",10,,RUE,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,27,,20,,,,,,,,,,1,2,Appartement,,90,5,,,
1,30/01/2024,Vente,"85860,00",10,,RUE,2123,DE FRANCHE COMTE,25000,BESANCON,25,56,,EO,27,,46,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,31/01/2024,Vente,"513600,00",7,,SQ,4640,SAINT AMOUR,25000,BESANCON,25,56,,AH,65,,21,,36,,9,"159,64",,,,,3,3,Dépendance,,0,0,,,
1,31/01/2024,Vente,"513600,00",7,,SQ,4640,SAINT AMOUR,25000,BESANCON,25,56,,AH,65,,21,,36,,9,"159,64",,,,,3,2,Appartement,,167,6,,,
1,31/01/2024,Vente,"513600,00",7,,SQ,4640,SAINT AMOUR,25000,BESANCON,25,56,,AH,65,,21,,36,,9,"159,64",,,,,3,3,Dépendance,,0,0,,,
1,24/01/2024,Vente,"117000,00",7,,RUE,4590,DE LA ROTONDE,25000,BESANCON,25,56,,BO,233,,141,,146,,,,,,,,2,2,Appartement,,62,3,,,
1,24/01/2024,Vente,"117000,00",7,,RUE,4590,DE LA ROTONDE,25000,BESANCON,25,56,,BO,233,,128,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"312000,00",17,,AV,3185,LOUISE MICHEL,25000,BESANCON,25,56,,IK,29,,39,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"312000,00",17,,AV,3185,LOUISE MICHEL,25000,BESANCON,25,56,,IK,29,,47,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,16/01/2024,Vente,"312000,00",17,,AV,3185,LOUISE MICHEL,25000,BESANCON,25,56,,IK,29,,67,"73,30",,,,,,,,,1,2,Appartement,,73,3,,,
1,30/01/2024,Vente,"137000,00",11,,RUE,5230,VIEILLES PERRIERES,25000,BESANCON,25,56,,IK,356,,46,"37,49",47,,48,,49,,50,,11,2,Appartement,,55,1,,,
1,12/1/24,Vente,"192000,00",84,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BL,110,,10,,14,"86,80",,,,,,,2,3,Dépendance,,0,0,,,
1,12/1/24,Vente,"192000,00",84,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BL,110,,10,,14,"86,80",,,,,,,2,2,Appartement,,87,4,,,
1,12/1/24,Vente,"192000,00",84,,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BL,110,,45,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"165000,00",19,,RUE,4140,DE PONTARLIER,25000,BESANCON,25,56,,AK,143,,17,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"165000,00",19,,RUE,4140,DE PONTARLIER,25000,BESANCON,25,56,,AK,143,,22,"82,83",24,,,,,,,,2,2,Appartement,,82,3,,,
1,10/1/24,Vente,"165000,00",19,,RUE,4140,DE PONTARLIER,25000,BESANCON,25,56,,AK,143,,21,"9,60",,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"45000,00",8,,RUE,3110,DE LA LIBERTE,25000,BESANCON,25,56,,CV,61,,496,,506,"20,79",,,,,,,2,3,Dépendance,,0,0,,,
1,10/1/24,Vente,"45000,00",8,,RUE,3110,DE LA LIBERTE,25000,BESANCON,25,56,,CV,61,,496,,506,"20,79",,,,,,,2,2,Appartement,,20,1,,,
1,10/1/24,Vente,"300000,00",8,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,65,,20,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,10,0,,,
1,10/1/24,Vente,"300000,00",8,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DK,65,,1,"268,00",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,250,0,,,
1,30/01/2024,Vente,"38000,00",17,,RUE,2510,DES GRANGES,25000,BESANCON,25,56,,AD,128,,12,"15,24",,,,,,,,,1,2,Appartement,,17,1,,,
1,22/01/2024,Vente,"132195,00",22,,AV,1380,COMMANDANT MARCEAU,25000,BESANCON,25,56,,HW,469,,68,,9,"62,68",,,,,,,2,2,Appartement,,63,3,,,
1,22/01/2024,Vente,"132195,00",22,,AV,1380,COMMANDANT MARCEAU,25000,BESANCON,25,56,,HW,469,,49,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,22/01/2024,Vente,"132195,00",22,,AV,1380,COMMANDANT MARCEAU,25000,BESANCON,25,56,,HW,469,,68,,9,"62,68",,,,,,,2,3,Dépendance,,0,0,,,
1,19/01/2024,Vente,"157000,00",18,B,QUAI,5090,VAUBAN,25000,BESANCON,25,56,,AW,101,,6,"58,65",,,,,,,,,1,2,Appartement,,57,3,,,
1,7/2/24,Vente,"6200,00",3,,RUE,5380,XAVIER MARMIER,25000,BESANCON,25,56,,DX,83,,78,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,29/01/2024,Vente,"150000,00",26,,RUE,420,BERSOT,25000,BESANCON,25,56,,AI,54,,37,,,,,,,,,,1,2,Appartement,,6,0,,,
1,29/01/2024,Vente,"150000,00",26,,RUE,420,BERSOT,25000,BESANCON,25,56,,AI,54,,35,"55,71",,,,,,,,,1,2,Appartement,,60,3,,,
1,30/01/2024,Vente en l'état futur d'achèvement,"12000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2003,,,,,,,,,,1,,,,,,,,
1,30/01/2024,Vente en l'état futur d'achèvement,"12000,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2002,,,,,,,,,,1,,,,,,,,
1,30/01/2024,Vente,"132000,00",1,A,RUE,130,D ALSACE,25000,BESANCON,25,56,,AH,25,,27,"49,03",8,,,,,,,,2,3,Dépendance,,0,0,,,
1,30/01/2024,Vente,"132000,00",1,A,RUE,130,D ALSACE,25000,BESANCON,25,56,,AH,25,,27,"49,03",8,,,,,,,,2,2,Appartement,,51,2,,,
1,30/01/2024,Vente en l'état futur d'achèvement,"5850,00",16,,RUE,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2016,,,,,,,,,,1,,,,,,,,
1,31/01/2024,Vente,"501250,00",40,,RUE,4442,DE LA RETRAITE SENTIMENTAL,25000,BESANCON,25,56,,OY,420,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,823
